customer_id,name,gender,past_3_years_bike_related_purchases,DOB,age,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Age,Age Group
1661,Meggy Delgadillo,Female,21,1979-06-02,45.0,Administrative Assistant IV,Health,Affluent Customer,N,No,10.0,46,45-54
1670,Gisella Ravens,Female,30,1978-08-12,46.0,Web Designer II,Retail,Mass Customer,N,No,19.0,47,45-54
1673,Suzie Dahle,Female,45,1978-11-09,46.0,Professor,Financial Services,Affluent Customer,N,Yes,21.0,47,45-54
1688,Charmaine Suller,Female,80,1978-12-05,46.0,Systems Administrator II,Unknown,Mass Customer,N,No,15.0,47,45-54
1717,Obadias Gristwood,Male,96,1978-11-14,46.0,Civil Engineer,Manufacturing,Mass Customer,N,No,6.0,47,45-54
1732,Elihu Cudworth,Male,95,1978-07-07,46.0,Desktop Support Technician,Agriculture,Mass Customer,N,Yes,10.0,47,45-54
1774,Vidovik Astall,Male,48,1978-11-01,46.0,Compensation Analyst,Financial Services,Mass Customer,N,Yes,18.0,47,45-54
1776,Korey Gate,Male,77,1978-08-26,46.0,Accountant I,Financial Services,Affluent Customer,N,No,10.0,47,45-54
1846,Lorette Daspar,Female,4,1978-12-18,46.0,Senior Editor,Manufacturing,Affluent Customer,N,No,7.0,47,45-54
1854,Mandie Jeger,Female,11,1978-09-12,46.0,Community Outreach Specialist,Unknown,High Net Worth,N,Yes,17.0,47,45-54
1886,Eugenie Belcham,Female,35,1978-09-22,46.0,Nurse,IT,Affluent Customer,N,No,18.0,47,45-54
1945,Griffin Gisbourn,Male,88,1978-07-10,46.0,Software Test Engineer II,Unknown,High Net Worth,N,Yes,9.0,47,45-54
1959,Arlen Klossek,Male,3,1978-09-18,46.0,Director of Sales,Health,Mass Customer,N,Yes,16.0,47,45-54
1960,Falkner Jochens,Male,86,1978-07-03,46.0,Software Engineer II,Unknown,Mass Customer,N,Yes,10.0,47,45-54
1985,Chrysler Longstaffe,Female,1,1978-12-02,46.0,Computer Systems Analyst I,Unknown,Mass Customer,N,Yes,16.0,47,45-54
2005,Marina McElwee,Female,41,1978-08-20,46.0,Accountant I,Manufacturing,High Net Worth,N,No,17.0,47,45-54
2035,Kylie Terese,Male,40,1979-06-01,45.0,Senior Developer,Health,Mass Customer,N,No,19.0,46,45-54
2067,Slade Mulvin,Male,81,1979-05-05,45.0,Registered Nurse,Health,Mass Customer,N,No,17.0,46,45-54
2104,Livy Roote,Female,31,1979-01-29,46.0,Structural Analysis Engineer,Financial Services,Mass Customer,N,No,11.0,46,45-54
2116,Wyndham Ecob,Male,81,1979-01-20,46.0,Research Associate,Financial Services,Affluent Customer,N,Yes,9.0,46,45-54
2118,Ulrick Calyton,Male,29,1978-07-22,46.0,Developer III,Unknown,High Net Worth,N,No,7.0,47,45-54
2138,Jonell Gon,Female,23,1978-11-28,46.0,Graphic Designer,Manufacturing,High Net Worth,N,No,15.0,47,45-54
2169,Jarrad Atwell,Male,80,1979-02-28,45.0,Senior Financial Analyst,Financial Services,Mass Customer,N,No,18.0,46,45-54
2172,Emmery Angrock,Male,6,1979-01-05,46.0,Information Systems Manager,Health,Affluent Customer,N,Yes,13.0,46,45-54
2190,Maressa Kondrachenko,Female,77,1979-04-17,45.0,,IT,Affluent Customer,N,No,13.0,46,45-54
2207,Junia Gall,Female,93,1979-01-26,46.0,Web Designer IV,Manufacturing,Mass Customer,N,Yes,16.0,46,45-54
2238,Nata Plinck,Female,96,1978-09-14,46.0,Director of Sales,Retail,Mass Customer,N,Yes,14.0,47,45-54
2246,Giraldo Lacer,Male,16,1979-01-24,46.0,Database Administrator III,Unknown,Mass Customer,N,Yes,13.0,46,45-54
2279,Garrett Szymon,Male,42,1979-03-19,45.0,Human Resources Assistant II,Health,Mass Customer,N,No,3.0,46,45-54
2307,Corina Shadwick,Female,57,1978-06-28,46.0,Desktop Support Technician,Retail,High Net Worth,N,Yes,13.0,47,45-54
2349,Julee Garwell,Female,23,1979-03-05,45.0,Executive Secretary,Telecommunications,High Net Worth,N,No,3.0,46,45-54
2353,Lyn Luquet,Male,93,1978-12-27,46.0,Health Coach IV,Health,Affluent Customer,N,Yes,12.0,47,45-54
2383,Zaria Eberz,Female,34,1978-09-15,46.0,Compensation Analyst,Financial Services,Mass Customer,N,No,15.0,47,45-54
2415,Tanner Harp,Male,56,1978-11-05,46.0,Web Designer II,Manufacturing,Mass Customer,N,No,3.0,47,45-54
2419,Aron Karlsen,Male,96,1978-07-04,46.0,Physical Therapy Assistant,Property,High Net Worth,N,No,9.0,47,45-54
2422,Crysta Woliter,Female,96,1978-11-30,46.0,Librarian,Entertainment,High Net Worth,N,No,13.0,47,45-54
2471,Noland Bresland,Male,55,1978-12-20,46.0,Geological Engineer,Manufacturing,Mass Customer,N,Yes,8.0,47,45-54
2481,Amber Ruslin,Female,71,1979-01-20,46.0,Chief Design Engineer,Manufacturing,Mass Customer,N,Yes,12.0,46,45-54
2513,Rustie Ligoe,Male,55,1978-07-31,46.0,Structural Analysis Engineer,Property,Mass Customer,N,No,12.0,47,45-54
2517,Rozanna Kegan,Female,1,1978-10-19,46.0,Research Nurse,Health,Mass Customer,N,Yes,9.0,47,45-54
2528,Cassie Toffaloni,Male,81,1978-09-23,46.0,Senior Editor,Financial Services,Affluent Customer,N,No,15.0,47,45-54
2557,Lian Zarfai,Female,37,1978-08-19,46.0,,Unknown,Mass Customer,N,No,19.0,47,45-54
2587,Maren Dachs,Female,76,1979-03-30,45.0,Data Coordiator,Unknown,Affluent Customer,N,No,4.0,46,45-54
2606,Addi Seager,Female,56,1978-08-19,46.0,Electrical Engineer,Manufacturing,High Net Worth,N,No,12.0,47,45-54
2619,Lavinia Niess,Female,62,1978-07-05,46.0,Web Designer I,Financial Services,High Net Worth,N,Yes,14.0,47,45-54
2630,Jonathon ,Male,76,1978-12-17,46.0,Senior Sales Associate,Retail,Mass Customer,N,No,10.0,47,45-54
2640,Curran McMeekan,Male,75,1978-08-24,46.0,Computer Systems Analyst IV,Unknown,Affluent Customer,N,No,12.0,47,45-54
2651,Silvan Ellison,Male,10,1978-10-20,46.0,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,10.0,47,45-54
2668,Allan Govan,Male,27,1978-07-26,46.0,Senior Quality Engineer,Health,Mass Customer,N,No,18.0,47,45-54
2685,Demetria Shoobridge,Female,42,1978-08-06,46.0,,Unknown,Mass Customer,N,No,9.0,47,45-54
2742,Osgood Risby,Male,50,1979-04-14,45.0,Actuary,Financial Services,High Net Worth,N,Yes,15.0,46,45-54
2743,Carr Muckley,Male,67,1979-05-25,45.0,Social Worker,Health,High Net Worth,N,Yes,20.0,46,45-54
2749,Cale Cunningham,Male,3,1979-01-12,46.0,Sales Representative,Retail,Mass Customer,N,No,5.0,46,45-54
2763,Dalila Snawdon,Female,30,1979-03-04,45.0,Actuary,Financial Services,Mass Customer,N,Yes,10.0,46,45-54
2769,Trevor Itschakov,Male,31,1978-09-10,46.0,Product Engineer,Manufacturing,Affluent Customer,N,Yes,15.0,47,45-54
2778,Micheil Pockey,Male,50,1978-08-13,46.0,Paralegal,Financial Services,Mass Customer,N,No,12.0,47,45-54
2783,Antonin Gleaves,Male,14,1978-08-24,46.0,Sales Representative,Retail,Affluent Customer,N,Yes,7.0,47,45-54
2820,Tristam Gutcher,Male,44,1979-03-01,45.0,Engineer I,Manufacturing,Affluent Customer,N,Yes,16.0,46,45-54
2931,Efren Twiddell,Male,61,1979-01-27,46.0,Executive Secretary,IT,Mass Customer,N,Yes,6.0,46,45-54
2943,Caesar ,Male,65,1979-01-10,46.0,VP Sales,Unknown,High Net Worth,N,No,17.0,46,45-54
3029,Timmie Gori,Male,85,1978-07-17,46.0,Business Systems Development Analyst,Manufacturing,Mass Customer,N,No,13.0,47,45-54
3033,Danielle Kener,Female,60,1979-03-17,45.0,Administrative Officer,Financial Services,High Net Worth,N,No,12.0,46,45-54
3072,Roma Prettjohn,Male,87,1979-04-12,45.0,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,10.0,46,45-54
3116,Correy Loynes,Male,16,1978-06-29,46.0,,Health,Mass Customer,N,No,7.0,47,45-54
3120,Lauree O'Donnell,Female,89,1979-02-04,46.0,Clinical Specialist,Health,Mass Customer,N,Yes,10.0,46,45-54
3125,Krystyna Scarasbrick,Female,2,1978-08-21,46.0,Social Worker,Health,High Net Worth,N,Yes,5.0,47,45-54
3144,Ringo Everson,Male,94,1978-10-29,46.0,Programmer Analyst III,Manufacturing,Mass Customer,N,Yes,8.0,47,45-54
3145,Gar Barnewille,Male,17,1978-06-17,46.0,Paralegal,Financial Services,High Net Worth,N,Yes,7.0,47,45-54
3160,Eadmund Braycotton,Male,87,1978-07-03,46.0,Mechanical Systems Engineer,IT,Mass Customer,N,No,21.0,47,45-54
3193,Augusta Henryson,Female,6,1978-07-04,46.0,Web Designer IV,Property,High Net Worth,N,No,7.0,47,45-54
3258,Hettie Godden,Female,77,1978-12-10,46.0,Sales Representative,Retail,Mass Customer,N,Yes,18.0,47,45-54
3260,Kelsy Rao,Female,6,1979-05-30,45.0,Research Associate,Telecommunications,High Net Worth,N,No,11.0,46,45-54
3264,Garret Higginbottam,Male,88,1978-08-19,46.0,,Financial Services,Mass Customer,N,Yes,17.0,47,45-54
3276,Goddart Pavelin,Male,10,1979-04-18,45.0,Legal Assistant,Unknown,High Net Worth,N,No,3.0,46,45-54
3283,Rowe Barbary,Female,46,1979-01-15,46.0,Administrative Officer,Property,Mass Customer,N,Yes,6.0,46,45-54
3307,Portia Thirlwall,Female,96,1978-09-02,46.0,Analyst Programmer,Health,High Net Worth,N,No,14.0,47,45-54
3308,Daffi Idale,Female,5,1979-05-20,45.0,Cost Accountant,Financial Services,Mass Customer,N,Yes,14.0,46,45-54
3333,Celinda Asher,Female,30,1979-05-08,45.0,Software Test Engineer II,Property,Mass Customer,N,Yes,17.0,46,45-54
3336,Konstantine Terne,Male,47,1979-01-10,46.0,Research Assistant IV,Manufacturing,Mass Customer,N,Yes,8.0,46,45-54
3406,Lucy Lackmann,Female,35,1979-04-28,45.0,Business Systems Development Analyst,IT,Mass Customer,N,Yes,10.0,46,45-54
3503,Tootsie Rafter,Female,53,1979-03-12,45.0,Financial Advisor,Financial Services,Affluent Customer,N,Yes,10.0,46,45-54
3509,Janine Hesey,Female,85,1978-11-22,46.0,Pharmacist,Health,Mass Customer,N,Yes,15.0,47,45-54
3526,Pail Iacopini,Male,84,1978-09-19,46.0,General Manager,Telecommunications,High Net Worth,N,Yes,13.0,47,45-54
3527,Kiley Scotson,Female,77,1978-12-02,46.0,Senior Cost Accountant,Financial Services,High Net Worth,N,No,18.0,47,45-54
3586,Abby Brownstein,Female,79,1979-02-05,46.0,Registered Nurse,Health,Affluent Customer,N,No,10.0,46,45-54
3591,Dwight Kinsey,Male,15,1978-10-28,46.0,Accountant III,Financial Services,Mass Customer,N,No,10.0,47,45-54
3615,Junia Napton,Female,63,1978-07-09,46.0,Safety Technician II,IT,Mass Customer,N,Yes,8.0,47,45-54
3626,Cora Hince,Female,86,1978-09-02,46.0,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,12.0,47,45-54
3630,Jeni Heymes,Female,16,1978-11-15,46.0,Tax Accountant,Property,Affluent Customer,N,Yes,8.0,47,45-54
3682,Dukie Asson,Male,94,1978-06-15,46.0,GIS Technical Architect,Financial Services,Mass Customer,N,Yes,11.0,47,45-54
3697,Zebedee Christal,Male,47,1978-10-10,46.0,Recruiting Manager,Unknown,Mass Customer,N,Yes,8.0,47,45-54
3751,Millicent Nacci,Female,44,1978-12-28,46.0,Environmental Specialist,Unknown,Affluent Customer,N,Yes,13.0,47,45-54
3813,Skelly Caudell,Male,12,1979-04-13,45.0,Media Manager IV,IT,Mass Customer,N,Yes,6.0,46,45-54
3819,Alvan Phillput,Male,62,1978-06-29,46.0,Staff Accountant I,Unknown,High Net Worth,N,No,3.0,47,45-54
3825,Cinda Rounds,Female,82,1978-10-12,46.0,Recruiting Manager,Health,Mass Customer,N,No,11.0,47,45-54
3826,Marlow Balffye,Male,33,1978-09-25,46.0,,Health,Mass Customer,N,No,7.0,47,45-54
3873,Sascha Paolozzi,Male,32,1978-12-05,46.0,Compensation Analyst,Financial Services,Mass Customer,N,No,11.0,47,45-54
3885,Asher ,Male,55,1978-06-17,46.0,Actuary,Financial Services,Mass Customer,N,Yes,8.0,47,45-54
3925,Cally Chaim,Female,81,1978-11-25,46.0,Statistician I,Unknown,High Net Worth,N,No,7.0,47,45-54
3937,Brennen Mularkey,Male,81,1978-06-07,46.0,Tax Accountant,Property,Mass Customer,N,No,12.0,47,45-54
3957,Bernice Scotchforth,Female,4,1978-07-20,46.0,Business Systems Development Analyst,Unknown,High Net Worth,N,Yes,14.0,47,45-54
3971,Analise Asbrey,Female,2,1979-01-14,46.0,Desktop Support Technician,Financial Services,High Net Worth,N,No,16.0,46,45-54
3972,Maribelle Schaffel,Female,6,1979-03-28,45.0,,Retail,Mass Customer,N,No,8.0,46,45-54
62,Sorcha Roggers,Female,38,1979-07-06,45.0,,IT,Mass Customer,N,Yes,22.0,46,45-54
97,Arne Corain,Male,16,1979-07-27,45.0,Community Outreach Specialist,Financial Services,Mass Customer,N,Yes,10.0,46,45-54
156,Shayla Rimmington,Female,23,1979-09-09,45.0,Cost Accountant,Financial Services,Mass Customer,N,Yes,11.0,46,45-54
162,Port Acuna,Male,90,1979-08-12,45.0,Nurse Practicioner,IT,Mass Customer,N,No,15.0,46,45-54
185,Crosby Walcot,Male,80,1979-12-13,45.0,,Property,Mass Customer,N,Yes,13.0,46,45-54
217,Jeralee Quartly,Female,63,1979-12-09,45.0,,Manufacturing,High Net Worth,N,No,16.0,46,45-54
221,Mara Bloore,Female,14,1980-03-10,44.0,Tax Accountant,Manufacturing,Mass Customer,N,No,14.0,45,45-54
260,Farand Marriner,Female,47,1979-08-30,45.0,Senior Quality Engineer,Health,High Net Worth,N,Yes,22.0,46,45-54
326,Guenna Spensly,Female,74,1980-02-16,44.0,Help Desk Operator,Financial Services,Mass Customer,N,No,6.0,45,45-54
336,Georgiana Wallington,Female,91,1980-01-06,45.0,,Manufacturing,High Net Worth,N,No,3.0,45,45-54
337,Shaylah Urquhart,Female,67,1979-10-08,45.0,Statistician IV,Agriculture,High Net Worth,N,Yes,12.0,46,45-54
339,Nanny Casero,Female,56,1980-01-11,45.0,Human Resources Manager,Health,Mass Customer,N,No,12.0,45,45-54
352,Orrin Finding,Male,12,1979-07-08,45.0,Sales Representative,Retail,Mass Customer,N,No,4.0,46,45-54
379,Bert Ainslie,Male,2,1980-03-13,44.0,,Manufacturing,High Net Worth,N,Yes,4.0,45,45-54
461,Jsandye Melendez,Female,19,1979-10-09,45.0,Social Worker,Health,Mass Customer,N,Yes,14.0,46,45-54
487,Elayne Braiden,Female,70,1979-09-19,45.0,Food Chemist,Health,Mass Customer,N,No,10.0,46,45-54
509,Tobe Vamplew,Male,64,1979-08-06,45.0,Developer II,Financial Services,Affluent Customer,N,Yes,21.0,46,45-54
525,Lennard Donizeau,Male,64,1980-02-12,44.0,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,9.0,45,45-54
608,Alisun Heinecke,Female,55,1980-01-08,45.0,Accounting Assistant I,Retail,High Net Worth,N,Yes,12.0,45,45-54
659,Natalee Stringman,Female,44,1979-10-09,45.0,,Financial Services,Affluent Customer,N,Yes,15.0,46,45-54
709,Holly Cavil,Female,83,1979-12-11,45.0,Accountant III,Financial Services,Mass Customer,N,Yes,5.0,46,45-54
716,Trescha Preshous,Female,31,1979-11-09,45.0,Social Worker,Health,Mass Customer,N,No,11.0,46,45-54
754,Patsy Beefon,Female,15,1979-07-28,45.0,Senior Financial Analyst,Financial Services,Mass Customer,N,No,14.0,46,45-54
762,Kerwin Jossel,Male,91,1980-03-06,44.0,Environmental Specialist,Unknown,Mass Customer,N,Yes,22.0,45,45-54
785,Anthea Guesford,Female,48,1979-08-26,45.0,Assistant Professor,Manufacturing,Mass Customer,N,Yes,18.0,46,45-54
808,Nigel Phippard,Male,21,1979-11-21,45.0,Social Worker,Health,High Net Worth,N,Yes,17.0,46,45-54
848,Lannie Chat,Male,79,1979-06-25,45.0,VP Product Management,Manufacturing,Mass Customer,N,No,13.0,46,45-54
858,Barby Charlwood,Female,79,1980-06-02,44.0,Internal Auditor,Financial Services,High Net Worth,N,Yes,9.0,45,45-54
868,Effie Duddy,Female,84,1979-07-18,45.0,VP Accounting,Financial Services,Mass Customer,N,Yes,11.0,46,45-54
881,Carmella O' Lone,Female,82,1980-05-07,44.0,Information Systems Manager,Unknown,High Net Worth,N,No,15.0,45,45-54
921,Gretchen Seneschal,Female,77,1979-12-19,45.0,Help Desk Technician,Manufacturing,Mass Customer,N,No,7.0,46,45-54
943,Holly Gamett,Male,94,1979-09-17,45.0,Legal Assistant,Property,Affluent Customer,N,Yes,15.0,46,45-54
973,Annabella Hebron,Female,46,1979-08-02,45.0,Data Coordiator,Health,High Net Worth,N,No,15.0,46,45-54
1001,Finley Vost,Male,63,1979-08-27,45.0,Recruiter,Retail,Mass Customer,N,No,14.0,46,45-54
1073,Elbertina Donne,Female,77,1980-02-25,44.0,Associate Professor,Unknown,Affluent Customer,N,Yes,7.0,45,45-54
1087,Lian Madrell,Female,39,1979-09-18,45.0,Financial Analyst,Financial Services,Mass Customer,N,Yes,8.0,46,45-54
1091,Keith Housden,Male,19,1980-04-15,44.0,,Health,Mass Customer,N,No,15.0,45,45-54
1135,Mireielle Avrasin,Female,60,1980-05-03,44.0,Software Engineer IV,Financial Services,Mass Customer,N,Yes,11.0,45,45-54
1288,Abra Cuardall,Female,51,1979-10-07,45.0,Desktop Support Technician,Financial Services,Affluent Customer,N,Yes,18.0,46,45-54
1343,Creight Deery,Male,67,1979-12-10,45.0,Dental Hygienist,Health,High Net Worth,N,No,5.0,46,45-54
1353,Phebe Dockwra,Female,1,1980-03-31,44.0,Clinical Specialist,Health,Mass Customer,N,Yes,11.0,45,45-54
1414,Allison Clowton,Female,57,1980-02-29,44.0,Help Desk Technician,Retail,Mass Customer,N,Yes,10.0,45,45-54
1492,Cordey Tomik,Female,51,1980-01-11,45.0,Media Manager I,Unknown,Mass Customer,N,No,7.0,45,45-54
1536,Tiffany Fanshaw,Female,28,1979-10-04,45.0,Software Consultant,Financial Services,Affluent Customer,N,Yes,15.0,46,45-54
1568,Bellanca Strutz,Female,78,1980-05-23,44.0,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,9.0,45,45-54
1593,Tommy Kupisz,Female,69,1979-10-11,45.0,Tax Accountant,IT,Mass Customer,N,No,17.0,46,45-54
1624,Hakim Burnhard,Male,18,1980-05-04,44.0,Compensation Analyst,Financial Services,Mass Customer,N,Yes,6.0,45,45-54
1636,Karly Ackenhead,Female,65,1980-05-12,44.0,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,5.0,45,45-54
1650,Raphaela Looby,Female,44,1980-05-03,44.0,Tax Accountant,Unknown,High Net Worth,N,No,16.0,45,45-54
1660,Justinian Jekyll,Male,85,1980-03-16,44.0,Internal Auditor,Retail,Affluent Customer,N,No,15.0,45,45-54
1681,Rupert Gilstoun,Male,78,1979-12-07,45.0,,Health,High Net Worth,N,Yes,6.0,46,45-54
1684,Janie Stonehewer,Female,96,1979-07-10,45.0,Environmental Tech,Manufacturing,Mass Customer,N,No,6.0,46,45-54
1691,Tomlin ,Male,50,1979-11-16,45.0,Account Coordinator,Unknown,High Net Worth,N,Yes,7.0,46,45-54
1705,Nelle Haworth,Female,1,1979-08-14,45.0,Research Associate,Financial Services,Mass Customer,N,Yes,9.0,46,45-54
1725,Corena Postlewhite,Female,80,1979-07-19,45.0,Junior Executive,Manufacturing,High Net Worth,N,Yes,16.0,46,45-54
1898,Katalin Mantz,Female,67,1979-11-24,45.0,Developer III,Manufacturing,Affluent Customer,N,Yes,12.0,46,45-54
1973,Fanni Liffe,Female,52,1980-01-11,45.0,Media Manager IV,Financial Services,High Net Worth,N,No,5.0,45,45-54
2082,Sybyl Beekman,Female,38,1979-12-07,45.0,Legal Assistant,Health,Affluent Customer,N,Yes,19.0,46,45-54
2142,Marti McComish,Female,61,1979-07-02,45.0,Biostatistician IV,Unknown,Affluent Customer,N,No,7.0,46,45-54
2154,Bird Bolf,Female,86,1980-01-08,45.0,Chemical Engineer,Manufacturing,High Net Worth,N,No,6.0,45,45-54
2235,Maxine Cauldwell,Female,75,1979-10-02,45.0,Social Worker,Health,Affluent Customer,N,No,16.0,46,45-54
2245,Elsinore Banbrook,Female,11,1980-04-21,44.0,Marketing Manager,Agriculture,Mass Customer,N,No,3.0,45,45-54
2274,Nada Reinert,Female,15,1979-11-26,45.0,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,N,Yes,13.0,46,45-54
2312,Ronnica Grebner,Female,72,1979-08-10,45.0,Assistant Manager,Manufacturing,Mass Customer,N,No,18.0,46,45-54
2321,Libbi Freeberne,Female,27,1980-03-25,44.0,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,20.0,45,45-54
2346,Joey Scheffler,Male,89,1979-09-16,45.0,Information Systems Manager,Unknown,Mass Customer,N,Yes,4.0,46,45-54
2484,Elise Slimm,Female,77,1979-10-03,45.0,Senior Quality Engineer,Property,Mass Customer,N,Yes,14.0,46,45-54
2519,Ryon Dalliston,Male,76,1979-10-17,45.0,Senior Developer,Manufacturing,Mass Customer,N,Yes,5.0,46,45-54
2546,Marinna Hancke,Female,45,1980-04-10,44.0,Assistant Professor,Manufacturing,High Net Worth,N,No,11.0,45,45-54
2574,Humfrey Boyse,Male,73,1979-12-21,45.0,,Manufacturing,Mass Customer,N,No,4.0,46,45-54
2586,Heywood Sollett,Male,10,1979-09-12,45.0,Tax Accountant,Financial Services,Mass Customer,N,Yes,13.0,46,45-54
2598,Lindsay Maydway,Male,23,1980-03-26,44.0,Senior Developer,Manufacturing,Affluent Customer,N,No,9.0,45,45-54
2622,Natty Sisneros,Male,13,1979-12-10,45.0,Staff Accountant I,Financial Services,Mass Customer,N,No,16.0,46,45-54
2703,Peria Amis,Female,37,1980-04-12,44.0,,Manufacturing,Affluent Customer,N,Yes,18.0,45,45-54
2751,Cordell Coxhell,Male,94,1979-07-27,45.0,Sales Associate,Retail,High Net Worth,N,Yes,12.0,46,45-54
2829,Juditha Cufley,Female,2,1979-06-11,45.0,Electrical Engineer,Manufacturing,High Net Worth,N,No,11.0,46,45-54
2834,Timmie Ubanks,Male,33,1980-05-04,44.0,,Retail,Affluent Customer,N,No,9.0,45,45-54
2909,Jayme Rowthorn,Female,31,1979-09-05,45.0,Associate Professor,Entertainment,High Net Worth,N,No,6.0,46,45-54
2967,Dud Coom,Male,60,1979-09-14,45.0,Social Worker,Health,Affluent Customer,N,Yes,20.0,46,45-54
2980,Di Plaid,Female,27,1979-12-22,45.0,Chemical Engineer,Manufacturing,Mass Customer,N,No,4.0,46,45-54
2981,Benny Jadczak,Male,26,1980-03-30,44.0,Sales Representative,Retail,High Net Worth,N,Yes,21.0,45,45-54
3035,Sigfrid Caldecot,Male,98,1980-04-15,44.0,Associate Professor,Health,High Net Worth,N,No,13.0,45,45-54
3179,Jarid Redwood,Male,87,1979-11-04,45.0,Assistant Media Planner,Entertainment,Affluent Customer,N,Yes,17.0,46,45-54
3241,Milt Erett,Male,34,1979-10-29,45.0,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,N,Yes,16.0,46,45-54
3257,Travis Hulatt,Male,64,1980-05-07,44.0,Senior Editor,Unknown,Mass Customer,N,Yes,10.0,45,45-54
3299,Sybille Ballsdon,Female,27,1980-04-10,44.0,Systems Administrator II,Manufacturing,Affluent Customer,N,Yes,12.0,45,45-54
3311,Clary Bennitt,Female,57,1979-12-21,45.0,Civil Engineer,Manufacturing,Mass Customer,N,Yes,8.0,46,45-54
3321,Ives ,Male,38,1980-05-10,44.0,Software Test Engineer I,Unknown,High Net Worth,N,Yes,14.0,45,45-54
3335,Damian Dutt,Male,47,1979-12-15,45.0,Editor,Health,Mass Customer,N,No,16.0,46,45-54
3411,Alena Hannis,Female,68,1980-01-04,45.0,Physical Therapy Assistant,Unknown,Mass Customer,N,Yes,20.0,45,45-54
